dataset_name,task_type,n_train,n_val,n_test,n_features,n_classes,status_baseline,status_baseline_ttt,status_TTT,accuracy_baseline,accuracy_baseline_ttt,accuracy_TTT,delta_baseline_ttt_vs_baseline,delta_pp_baseline_ttt_vs_baseline,relative_delta_pct_baseline_ttt_vs_baseline,bucket_baseline_ttt_vs_baseline,delta_TTT_vs_baseline,delta_pp_TTT_vs_baseline,relative_delta_pct_TTT_vs_baseline,bucket_TTT_vs_baseline,delta_TTT_vs_baseline_ttt,delta_pp_TTT_vs_baseline_ttt,bucket_TTT_vs_baseline_ttt,fit_seconds_baseline,fit_seconds_baseline_ttt,fit_seconds_TTT,predict_seconds_baseline,predict_seconds_baseline_ttt,predict_seconds_TTT,ttt_applied_baseline_ttt,ttt_applied_TTT,ttt_steps_baseline_ttt,ttt_steps_TTT,ttt_lr_baseline_ttt,ttt_lr_TTT,ttt_loss_baseline_ttt,ttt_loss_TTT,ttt_update_seconds_baseline_ttt,ttt_update_seconds_TTT,ttt_split_strategy_baseline_ttt,ttt_split_strategy_TTT,ttt_split_reason_baseline_ttt,ttt_split_reason_TTT,error_type_baseline_ttt,error_first_line_baseline_ttt,error_type_TTT,error_first_line_TTT,dataset_dir
online_shoppers,binclass,9864,1973,2466,14,2,ok,ok,ok,0.9042984590429846,0.9042984590429846,0.9038929440389294,0.0,0.0,0.0,tie,-0.00040551500405516805,-0.040551500405516805,-0.044843049327356256,regressed,-0.00040551500405516805,-0.040551500405516805,regressed,0.4600117206573486,1.5713531970977783,12.60856795310974,3.556631565093994,3.261939764022827,3.4535374641418457,True,True,1,1,2e-06,2e-06,0.2390359789133072,0.2204783223569393,1.423276662826538,12.460723638534546,stratified,stratified,stratified split,stratified split,,,,,/home/crc00006699/zh/tabiclv2/data178/online_shoppers
optdigits,multiclass,4496,900,1124,64,10,ok,ok,ok,0.9955516014234876,0.9955516014234876,0.9955516014234876,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie,0.0,0.0,tie,0.5587761402130127,1.1605520248413086,5.586520671844482,2.54315185546875,2.4049839973449707,2.557771682739258,True,True,1,1,2e-06,2e-06,0.1108124777674675,0.0415156837552785,0.910747766494751,5.340660810470581,stratified,stratified,stratified split,stratified split,,,,,/home/crc00006699/zh/tabiclv2/data178/optdigits
ozone-level-8hr,binclass,2027,406,507,72,2,ok,ok,ok,0.9566074950690336,0.9566074950690336,0.9566074950690336,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie,0.0,0.0,tie,0.4957442283630371,0.7741837501525879,2.8350844383239746,1.3449053764343262,1.165485382080078,1.3173859119415283,True,True,1,1,2e-06,2e-06,0.1774904727935791,0.1423265139261881,0.6167831420898438,2.676455020904541,stratified,stratified,stratified split,stratified split,,,,,/home/crc00006699/zh/tabiclv2/data178/ozone-level-8hr
page-blocks,multiclass,4378,876,1095,10,5,ok,ok,ok,0.9789954337899544,0.9789954337899544,0.9789954337899544,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie,0.0,0.0,tie,0.3707809448242187,0.6648099422454834,3.748692750930786,1.215123176574707,1.0468790531158447,1.2575948238372805,True,True,1,1,2e-06,2e-06,0.0824663937091827,0.0786956579734881,0.6143929958343506,3.697989702224731,stratified,stratified,stratified split,stratified split,,,,,/home/crc00006699/zh/tabiclv2/data178/page-blocks
pc1,binclass,887,178,222,21,2,ok,ok,ok,0.9414414414414416,0.9414414414414416,0.945945945945946,0.0,0.0,0.0,tie,0.0045045045045044585,0.45045045045044585,0.47846889952152616,improved,0.0045045045045044585,0.45045045045044585,improved,0.3550500869750976,0.4406042098999023,1.4631476402282717,0.5905857086181641,0.4986863136291504,0.6032447814941406,True,True,1,1,2e-06,2e-06,0.190403863787651,0.1667965278029441,0.398327112197876,1.420299768447876,stratified,stratified,stratified split,stratified split,,,,,/home/crc00006699/zh/tabiclv2/data178/pc1
pc3,binclass,1250,250,313,37,2,ok,ok,ok,0.9009584664536742,0.9009584664536742,0.9009584664536742,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie,0.0,0.0,tie,0.4041855335235595,0.5174815654754639,1.6023972034454346,0.6156082153320312,0.478085994720459,0.5529329776763916,True,True,1,1,2e-06,2e-06,0.2398112714290619,0.2262094368537267,0.4477508068084717,1.532334566116333,stratified,stratified,stratified split,stratified split,,,,,/home/crc00006699/zh/tabiclv2/data178/pc3
pc4,binclass,1166,234,292,37,2,ok,ok,ok,0.9143835616438356,0.9143835616438356,0.9143835616438356,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie,0.0,0.0,tie,0.3810710906982422,0.5165550708770752,1.5835912227630615,0.5600807666778564,0.4475877285003662,0.5232033729553223,True,True,1,1,2e-06,2e-06,0.1860780119895935,0.1645018284519513,0.4454472064971924,1.512462139129639,stratified,stratified,stratified split,stratified split,,,,,/home/crc00006699/zh/tabiclv2/data178/pc4
pendigits,multiclass,8793,1759,2199,16,10,ok,ok,ok,0.9972714870395636,0.9972714870395636,0.9972714870395636,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie,0.0,0.0,tie,0.4399135112762451,1.388272762298584,10.990476131439207,3.11100172996521,2.952385187149048,3.271270275115967,True,True,1,1,2e-06,2e-06,0.195495143532753,0.0091330498301734,1.2564184665679932,10.860633611679075,stratified,stratified,stratified split,stratified split,,,,,/home/crc00006699/zh/tabiclv2/data178/pendigits
phoneme,binclass,4323,865,1081,5,2,ok,ok,ok,0.9037927844588344,0.902867715078631,0.902867715078631,-0.0009250693802034249,-0.09250693802034249,-0.10235414534287639,regressed,-0.0009250693802034249,-0.09250693802034249,-0.10235414534287639,regressed,0.0,0.0,tie,0.3650171756744385,0.6264491081237793,2.5469539165496826,0.7125186920166016,0.5911669731140137,0.752673864364624,True,True,1,1,2e-06,2e-06,0.1990405917167663,0.2007229253649711,0.5917065143585205,2.510517835617065,stratified,stratified,stratified split,stratified split,,,,,/home/crc00006699/zh/tabiclv2/data178/phoneme
pol,binclass,8065,1613,2017,26,2,ok,ok,ok,0.9836390679226574,0.983143282102132,0.9836390679226574,-0.0004957858205254517,-0.04957858205254517,-0.05040322580644335,regressed,0.0,0.0,0.0,tie,0.0004957858205254517,0.04957858205254517,improved,0.457850694656372,1.333569049835205,9.768095254898071,3.164457082748413,2.978343963623047,3.2272732257843018,True,True,1,1,2e-06,2e-06,0.3294742107391357,0.0637438781559467,1.1753060817718506,9.60898470878601,stratified,stratified,stratified split,stratified split,,,,,/home/crc00006699/zh/tabiclv2/data178/pol
predict_students_dropout_and_academic_success,multiclass,3539,708,885,34,3,ok,ok,ok,0.7627118644067796,0.7638418079096045,0.7638418079096045,0.001129943502824915,0.1129943502824915,0.14814814814815552,improved,0.001129943502824915,0.1129943502824915,0.14814814814815552,improved,0.0,0.0,tie,0.464493989944458,0.8677723407745361,3.724794864654541,1.509399175643921,1.306138277053833,1.4835779666900637,True,True,1,1,2e-06,2e-06,0.7021077871322632,0.5845498442649841,0.7141232490539551,3.56772780418396,stratified,stratified,stratified split,stratified split,,,,,/home/crc00006699/zh/tabiclv2/data178/predict_students_dropout_and_academic_success
qsar,binclass,844,169,211,40,2,ok,ok,ok,0.90521327014218,0.90521327014218,0.90521327014218,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie,0.0,0.0,tie,0.4080140590667724,0.5181686878204346,1.6529812812805176,0.7125463485717773,0.6525070667266846,0.732109785079956,True,True,1,1,2e-06,2e-06,0.3278311491012573,0.3152479579051335,0.443155288696289,1.577188491821289,stratified,stratified,stratified split,stratified split,,,,,/home/crc00006699/zh/tabiclv2/data178/qsar
rice_cammeo_and_osmancik,binclass,3048,610,762,7,2,ok,ok,ok,0.9291338582677166,0.9291338582677166,0.926509186351706,0.0,0.0,0.0,tie,-0.002624671916010568,-0.2624671916010568,-0.28248587570622213,regressed,-0.002624671916010568,-0.2624671916010568,regressed,0.3562979698181152,0.516688346862793,2.108783721923828,0.7172019481658936,0.5826261043548584,0.7189328670501709,True,True,1,1,2e-06,2e-06,0.453935444355011,0.1989601865410804,0.4861793518066406,2.077623128890991,stratified,stratified,stratified split,stratified split,,,,,/home/crc00006699/zh/tabiclv2/data178/rice_cammeo_and_osmancik
ringnorm,binclass,5920,1184,1480,20,2,ok,ok,ok,0.9797297297297296,0.9797297297297296,0.9797297297297296,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie,0.0,0.0,tie,0.4131655693054199,0.9525110721588136,6.038860559463501,2.0711429119110107,1.910985231399536,2.1212379932403564,True,True,1,1,2e-06,2e-06,0.3995880484580993,0.0559504566093285,0.8456673622131348,5.930408000946045,stratified,stratified,stratified split,stratified split,,,,,/home/crc00006699/zh/tabiclv2/data178/ringnorm
rl,binclass,3976,796,994,12,2,ok,ok,ok,0.8541247484909457,0.8541247484909457,0.8551307847082495,0.0,0.0,0.0,tie,0.001006036217303885,0.1006036217303885,0.1177856301531286,improved,0.001006036217303885,0.1006036217303885,improved,0.3920662403106689,0.6778428554534912,3.553363561630249,1.076728343963623,0.9668688774108888,1.1493561267852783,True,True,1,1,2e-06,2e-06,0.5766723155975342,0.4372698565324147,0.6144161224365234,3.488986253738404,stratified,stratified,stratified split,stratified split,,,,,/home/crc00006699/zh/tabiclv2/data178/rl
satimage,multiclass,5144,1029,1286,36,6,ok,ok,ok,0.9284603421461898,0.9315707620528773,0.9307931570762052,0.0031104199066874783,0.3110419906687478,0.33500837520938836,improved,0.00233281493001547,0.233281493001547,0.2512562814070263,improved,-0.0007776049766720083,-0.07776049766720083,regressed,0.4683935642242431,0.9670722484588624,5.253339767456055,2.228625059127808,2.0280113220214844,2.2741916179656982,True,True,1,1,2e-06,2e-06,0.2246723771095276,0.2241602055728435,0.80605149269104,5.09328556060791,stratified,stratified,stratified split,stratified split,,,,,/home/crc00006699/zh/tabiclv2/data178/satimage
segment,multiclass,1848,370,462,17,7,ok,ok,ok,0.935064935064935,0.935064935064935,0.935064935064935,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie,0.0,0.0,tie,0.3507554531097412,0.4954614639282226,1.921546220779419,0.5865018367767334,0.4829044342041015,0.5505025386810303,True,True,1,1,2e-06,2e-06,0.1777643710374832,0.1425599182645479,0.4499258995056152,1.876528024673462,stratified,stratified,stratified split,stratified split,,,,,/home/crc00006699/zh/tabiclv2/data178/segment
seismic+bumps,binclass,2067,414,517,18,2,ok,ok,ok,0.9342359767891684,0.9342359767891684,0.9342359767891684,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie,0.0,0.0,tie,0.3824410438537597,0.52144455909729,1.9393069744110107,0.6217238903045654,0.5323173999786377,0.648409366607666,True,True,1,1,2e-06,2e-06,0.2348579466342926,0.230448296914498,0.4703235626220703,1.8884646892547607,stratified,stratified,stratified split,stratified split,,,,,/home/crc00006699/zh/tabiclv2/data178/seismic+bumps
semeion,multiclass,1274,255,319,256,10,ok,ok,ok,0.9592476489028212,0.9592476489028212,0.9592476489028212,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie,0.0,0.0,tie,0.7603421211242676,1.51342511177063,4.153383731842041,2.5367469787597656,2.3133490085601807,2.6191060543060303,True,True,1,1,2e-06,2e-06,0.3383780717849731,0.2238075745602449,1.0636966228485107,3.7048864364624015,stratified,stratified,stratified split,stratified split,,,,,/home/crc00006699/zh/tabiclv2/data178/semeion
shuttle,multiclass,46400,9280,11600,9,7,ok,ok,ok,0.9994827586206896,0.9994827586206896,0.9994827586206896,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie,0.0,0.0,tie,0.6536250114440918,18.05731439590454,207.24446773529053,37.770989179611206,37.81962609291077,38.480792760849,True,True,1,1,2e-06,2e-06,0.0014619153225794,0.0008577972330385,17.677775621414185,206.86394476890564,stratified,stratified,stratified split,stratified split,,,,,/home/crc00006699/zh/tabiclv2/data178/shuttle
spambase,binclass,3680,736,921,57,2,ok,ok,ok,0.9598262757871878,0.9598262757871878,0.9598262757871878,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie,0.0,0.0,tie,0.5929410457611084,0.9390478134155272,4.4967193603515625,1.9766666889190676,1.8734526634216309,2.0761494636535645,True,True,1,1,2e-06,2e-06,0.1133570000529289,0.1041908084104458,0.7694804668426514,4.326935768127441,stratified,stratified,stratified split,stratified split,,,,,/home/crc00006699/zh/tabiclv2/data178/spambase
splice,multiclass,2552,511,638,60,3,ok,ok,ok,0.9561128526645768,0.9561128526645768,0.957680250783699,0.0,0.0,0.0,tie,0.0015673981191222097,0.15673981191222097,0.16393442622950324,improved,0.0015673981191222097,0.15673981191222097,improved,0.5190303325653076,0.9292466640472412,3.066878080368042,1.4386885166168213,1.3296668529510498,1.527265548706055,True,True,1,1,2e-06,2e-06,0.238637626171112,0.1422670061389605,0.711780309677124,2.849109649658203,stratified,stratified,stratified split,stratified split,,,,,/home/crc00006699/zh/tabiclv2/data178/splice
sports_articles_for_objectivity_analysis,binclass,800,160,200,59,2,ok,ok,ok,0.855,0.855,0.855,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie,0.0,0.0,tie,0.4386730194091797,0.5770835876464844,1.610170602798462,0.9013621807098388,0.7425823211669922,0.8854713439941406,True,True,1,1,2e-06,2e-06,0.4821836054325104,0.4658662850658099,0.4739043712615967,1.5070009231567385,stratified,stratified,stratified split,stratified split,,,,,/home/crc00006699/zh/tabiclv2/data178/sports_articles_for_objectivity_analysis
statlog,binclass,800,160,200,20,2,ok,ok,ok,0.745,0.745,0.745,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie,0.0,0.0,tie,0.3838765621185303,0.4658083915710449,1.4531490802764893,0.5141620635986328,0.43768310546875,0.5219337940216064,True,True,1,1,2e-06,2e-06,0.5019477605819702,0.4603723759452502,0.416666030883789,1.4027495384216309,stratified,stratified,stratified split,stratified split,,,,,/home/crc00006699/zh/tabiclv2/data178/statlog
steel_plates_faults,multiclass,1552,311,389,27,7,ok,ok,ok,0.8380462724935732,0.8380462724935732,0.8380462724935732,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie,0.0,0.0,tie,0.3720154762268066,0.5112240314483643,1.6134817600250244,0.5980525016784668,0.4921598434448242,0.6147105693817139,True,True,1,1,2e-06,2e-06,0.7924582362174988,0.5446563959121704,0.448174238204956,1.549964189529419,stratified,stratified,stratified split,stratified split,,,,,/home/crc00006699/zh/tabiclv2/data178/steel_plates_faults
sylvine,binclass,4099,820,1025,20,2,ok,ok,ok,0.9707317073170731,0.9707317073170731,0.9707317073170731,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie,0.0,0.0,tie,0.3942663669586181,0.7330412864685059,3.9374945163726807,1.3347327709197998,1.227515697479248,1.4095873832702637,True,True,1,1,2e-06,2e-06,0.6914354562759399,0.1317973646024862,0.6453468799591064,3.848734855651856,stratified,stratified,stratified split,stratified split,,,,,/home/crc00006699/zh/tabiclv2/data178/sylvine
taiwanese_bankruptcy_prediction,binclass,5455,1091,1364,95,2,ok,ok,ok,0.9706744868035192,0.9706744868035192,0.9706744868035192,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie,0.0,0.0,tie,0.7473373413085938,1.6776576042175293,8.533305168151855,3.985052347183228,3.93562650680542,4.137312173843384,True,True,1,1,2e-06,2e-06,0.0845110490918159,0.0854963480184475,1.25925874710083,8.11565351486206,stratified,stratified,stratified split,stratified split,,,,,/home/crc00006699/zh/tabiclv2/data178/taiwanese_bankruptcy_prediction
telco-customer-churn,binclass,5634,1127,1409,18,2,ok,ok,ok,0.8048261178140526,0.8055358410220014,0.8055358410220014,0.0007097232079488203,0.07097232079488203,0.08818342151674495,improved,0.0007097232079488203,0.07097232079488203,0.08818342151674495,improved,0.0,0.0,tie,0.4333200454711914,0.9751570224761964,5.755295038223267,1.869156837463379,1.69333815574646,1.945697784423828,True,True,1,1,2e-06,2e-06,0.4256660640239715,0.4170246496796608,0.8468844890594482,5.623065948486328,stratified,stratified,stratified split,stratified split,,,,,/home/crc00006699/zh/tabiclv2/data178/telco-customer-churn
texture,multiclass,4400,880,1100,40,11,ok,ok,ok,1.0,1.0,1.0,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie,0.0,0.0,tie,0.4593575000762939,0.9136030673980712,0.9199161529541016,5.77265739440918,3.927358627319336,4.082772493362427,False,False,0,0,2e-06,2e-06,,,0.440385103225708,0.4443032741546631,stratified,stratified,stratified split | TTT training skipped because n_classes=11 exceeds model max_classes=10,stratified split | TTT training skipped because n_classes=11 exceeds model max_classes=10,,,,,/home/crc00006699/zh/tabiclv2/data178/texture
thyroid,multiclass,5760,1152,1440,21,3,ok,ok,ok,0.99375,0.99375,0.99375,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie,0.0,0.0,tie,0.4192771911621094,0.9087646007537842,5.86190390586853,2.0261833667755127,1.866814136505127,1.9776322841644287,True,True,1,1,2e-06,2e-06,0.0165652781724929,0.0128012818749994,0.8197021484375,5.77078914642334,stratified,stratified,stratified split,stratified split,,,,,/home/crc00006699/zh/tabiclv2/data178/thyroid
thyroid-ann,multiclass,3017,604,755,21,3,ok,ok,ok,0.9880794701986756,0.9894039735099338,0.990728476821192,0.0013245033112582183,0.13245033112582183,0.13404825737264808,improved,0.0026490066225164366,0.26490066225164366,0.26809651474529617,improved,0.0013245033112582183,0.13245033112582183,improved,0.4843037128448486,0.6013202667236328,2.6587798595428467,1.005803108215332,0.8580217361450195,0.9294147491455078,True,True,1,1,2e-06,2e-06,0.0235407594591379,0.0210678492051859,0.5360119342803955,2.5937323570251465,stratified,stratified,stratified split,stratified split,,,,,/home/crc00006699/zh/tabiclv2/data178/thyroid-ann
thyroid-dis,multiclass,2240,448,560,26,5,ok,ok,ok,0.6910714285714286,0.6910714285714286,0.6910714285714286,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie,0.0,0.0,tie,0.3916928768157959,0.725053071975708,2.1919333934783936,0.9258975982666016,0.7408771514892578,0.7397053241729736,True,True,1,1,2e-06,2e-06,0.7247602343559265,0.7035841991504034,0.6367018222808838,2.102229356765747,stratified,stratified,stratified split,stratified split,,,,,/home/crc00006699/zh/tabiclv2/data178/thyroid-dis
turiye_student_evaluation,multiclass,4656,932,1164,32,5,ok,ok,ok,0.5223367697594502,0.5214776632302406,0.5214776632302406,-0.0008591065292096189,-0.0859106529209619,-0.16447368421052572,regressed,-0.0008591065292096189,-0.0859106529209619,-0.16447368421052572,regressed,0.0,0.0,tie,0.4658873081207275,0.8873846530914307,4.626752853393555,1.8603055477142332,1.716376781463623,1.8178184032440183,True,True,1,1,2e-06,2e-06,1.2398408651351929,1.2326306800047555,0.751680850982666,4.492197513580322,stratified,stratified,stratified split,stratified split,,,,,/home/crc00006699/zh/tabiclv2/data178/turiye_student_evaluation
twonorm,binclass,5920,1184,1480,20,2,ok,ok,ok,0.979054054054054,0.979054054054054,0.979054054054054,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie,0.0,0.0,tie,0.409146785736084,0.9431657791137696,6.040346622467041,2.0531344413757324,1.893848419189453,1.9856669902801516,True,True,1,1,2e-06,2e-06,0.0538419298827648,0.0533922327061494,0.8398044109344482,5.935527324676514,stratified,stratified,stratified split,stratified split,,,,,/home/crc00006699/zh/tabiclv2/data178/twonorm
vehicle,multiclass,676,136,170,18,4,ok,ok,ok,0.8588235294117647,0.8588235294117647,0.8647058823529412,0.0,0.0,0.0,tie,0.005882352941176561,0.5882352941176561,0.6849315068493256,improved,0.005882352941176561,0.5882352941176561,improved,0.3401057720184326,0.4240956306457519,1.444394588470459,0.4223580360412597,0.369560956954956,0.4380054473876953,True,True,1,1,2e-06,2e-06,1.043594479560852,0.2839118043581645,0.3911006450653076,1.4106760025024414,stratified,stratified,stratified split,stratified split,,,,,/home/crc00006699/zh/tabiclv2/data178/vehicle
volkert,multiclass,46648,9330,11662,180,10,ok,ok,fail,0.7337506431143886,0.7337506431143886,,0.0,0.0,0.0,tie,,,,run_failed,,,run_failed,5.66342306137085,5.588900804519653,0.0,280.0815114974976,261.0781605243683,0.0,False,False,0,0,2e-06,,,,0.0,0.0,,,TTT skipped for dataset=volkert to avoid OOM,,,,OutOfMemoryError,OutOfMemoryError: Caught OutOfMemoryError in replica 0 on device 0.,/home/crc00006699/zh/tabiclv2/data178/volkert
walking-activity,multiclass,119465,23893,29867,4,22,ok,ok,ok,0.6641443733886898,0.6641443733886898,0.6641443733886898,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie,0.0,0.0,tie,0.7436614036560059,1.5424377918243408,1.511321783065796,364.9849166870117,362.4525673389435,362.22232460975647,False,False,0,0,2e-06,2e-06,,,0.7044069766998291,0.6747887134552002,stratified,stratified,stratified split | TTT training skipped because n_classes=22 exceeds model max_classes=10,stratified split | TTT training skipped because n_classes=22 exceeds model max_classes=10,,,,,/home/crc00006699/zh/tabiclv2/data178/walking-activity
wall-robot-navigation,multiclass,4364,873,1092,24,4,ok,ok,ok,0.9862637362637364,0.9862637362637364,0.9862637362637364,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie,0.0,0.0,tie,0.4050235748291015,0.8268368244171143,4.278726100921631,1.5278239250183103,1.4170465469360352,1.5415513515472412,True,True,1,1,2e-06,2e-06,0.0372501164674758,0.048876442015171,0.7215385437011719,4.174338579177856,stratified,stratified,stratified split,stratified split,,,,,/home/crc00006699/zh/tabiclv2/data178/wall-robot-navigation
water_quality,binclass,6396,1280,1600,20,2,ok,ok,ok,0.908125,0.908125,0.908125,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie,0.0,0.0,tie,0.4279365539550781,0.9650499820709229,6.391070127487183,2.143541097640991,1.914447784423828,2.249769926071167,True,True,1,1,2e-06,2e-06,0.237391710281372,0.2361115862925847,0.8808848857879639,6.3017418384552,stratified,stratified,stratified split,stratified split,,,,,/home/crc00006699/zh/tabiclv2/data178/water_quality
waveform-5000,multiclass,4000,800,1000,40,3,ok,ok,ok,0.866,0.866,0.868,0.0,0.0,0.0,tie,0.0020000000000000018,0.20000000000000018,0.23094688221709028,improved,0.0020000000000000018,0.20000000000000018,improved,0.4713797569274902,0.8597581386566162,4.294860124588013,1.816206932067871,1.6479907035827637,1.8228371143341064,True,True,1,1,2e-06,2e-06,0.3026478588581085,0.2841758330663045,0.7182679176330566,4.153248071670532,stratified,stratified,stratified split,stratified split,,,,,/home/crc00006699/zh/tabiclv2/data178/waveform-5000
waveform_database_generator,multiclass,3999,800,1000,21,3,ok,ok,ok,0.356,0.36,0.339,0.0040000000000000036,0.40000000000000036,1.1235955056179785,improved,-0.01699999999999996,-1.699999999999996,-4.775280898876393,regressed,-0.020999999999999963,-2.099999999999996,regressed,0.3868453502655029,0.7487778663635254,3.775620698928833,1.337109088897705,1.1851224899291992,1.3632314205169678,True,True,1,1,2e-06,2e-06,1.098440170288086,1.098605215549469,0.6685199737548828,3.692313671112061,stratified,stratified,stratified split,stratified split,,,,,/home/crc00006699/zh/tabiclv2/data178/waveform_database_generator
waveform_database_generator_version_1,multiclass,4000,800,1000,21,3,ok,ok,ok,0.866,0.866,0.866,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie,0.0,0.0,tie,0.4004755020141601,0.715322732925415,3.774139642715454,1.330113172531128,1.1870355606079102,1.271862506866455,True,True,1,1,2e-06,2e-06,0.2860608696937561,0.2728281691670418,0.6350481510162354,3.689833164215088,stratified,stratified,stratified split,stratified split,,,,,/home/crc00006699/zh/tabiclv2/data178/waveform_database_generator_version_1
website_phishing,multiclass,1082,217,271,9,3,ok,ok,ok,0.911439114391144,0.911439114391144,0.911439114391144,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie,0.0,0.0,tie,0.3441588878631592,0.4362173080444336,1.604053258895874,0.3168349266052246,0.2469370365142822,0.3170039653778076,True,True,1,1,2e-06,2e-06,0.2651795446872711,0.2553284888466199,0.4059896469116211,1.573376178741455,stratified,stratified,stratified split,stratified split,,,,,/home/crc00006699/zh/tabiclv2/data178/website_phishing
wine,binclass,2043,409,511,4,2,ok,ok,ok,0.7749510763209393,0.7749510763209393,0.7729941291585127,0.0,0.0,0.0,tie,-0.001956947162426559,-0.1956947162426559,-0.2525252525252454,regressed,-0.001956947162426559,-0.1956947162426559,regressed,0.3277156352996826,0.4470951557159424,1.115795612335205,0.2440922260284423,0.1937708854675293,0.2738747596740722,True,True,1,1,2e-06,2e-06,0.5357893109321594,0.4264800349871318,0.4274623394012451,1.0950913429260254,stratified,stratified,stratified split,stratified split,,,,,/home/crc00006699/zh/tabiclv2/data178/wine
wine-quality-red,multiclass,1279,256,320,4,6,ok,ok,ok,0.66875,0.665625,0.66875,-0.0031249999999999334,-0.31249999999999334,-0.4672897196261583,regressed,0.0,0.0,0.0,tie,0.0031249999999999334,0.31249999999999334,improved,0.3630130290985107,0.4032330513000488,1.4175686836242676,0.3213896751403808,0.2407302856445312,0.3318452835083008,True,True,1,1,2e-06,2e-06,0.987131416797638,0.8328306625286738,0.3841354846954345,1.3982203006744385,stratified,stratified,stratified split,stratified split,,,,,/home/crc00006699/zh/tabiclv2/data178/wine-quality-red
wine-quality-white,multiclass,3918,784,980,11,7,ok,ok,ok,0.6826530612244898,0.6836734693877551,0.6857142857142857,0.0010204081632653184,0.10204081632653184,0.14947683109118268,improved,0.003061224489795955,0.3061224489795955,0.448430493273548,improved,0.0020408163265306367,0.20408163265306367,improved,0.3652529716491699,0.6468989849090576,3.471632957458496,1.0825889110565186,0.9880414009094238,1.1595609188079834,True,True,1,1,2e-06,2e-06,0.8814176321029663,0.8074163993199667,0.5933642387390137,3.415473699569702,stratified,stratified,stratified split,stratified split,,,,,/home/crc00006699/zh/tabiclv2/data178/wine-quality-white
yeast,multiclass,1187,238,297,8,10,ok,ok,ok,0.6296296296296297,0.6195286195286195,0.6262626262626263,-0.010101010101010166,-1.0101010101010166,-1.6042780748663203,regressed,-0.0033670033670033517,-0.33670033670033517,-0.5347593582887676,regressed,0.006734006734006814,0.6734006734006814,improved,0.3352704048156738,0.4447073936462402,1.4116582870483398,0.3316168785095215,0.2519588470458984,0.3567566871643066,True,True,1,1,2e-06,2e-06,1.0494272708892822,1.042338063319524,0.4187366962432861,1.3857150077819824,stratified,stratified,stratified split,stratified split,,,,,/home/crc00006699/zh/tabiclv2/data178/yeast
